time,bnds,tas_mean,time_bnds,latitude,latitude_bnds,longitude,longitude_bnds,realization,realization_bnds,tas_lower,tas_upper
1982-07-02 12:00:00,0,0.03426332587663433,1982-01-01,0.0,-90.0,0.0,-180.0,100,1,-0.0051046653516895885,0.07363131710495825
1982-07-02 12:00:00,1,0.03426332587663433,1983-01-01,0.0,90.0,0.0,180.0,100,200,-0.0051046653516895885,0.07363131710495825
1983-07-02 12:00:00,0,0.22383861487196305,1983-01-01,0.0,-90.0,0.0,-180.0,100,1,0.1880740199628971,0.259603209781029
1983-07-02 12:00:00,1,0.22383861487196305,1984-01-01,0.0,90.0,0.0,180.0,100,200,0.1880740199628971,0.259603209781029
1984-07-02 00:00:00,0,0.04800471055965971,1984-01-01,0.0,-90.0,0.0,-180.0,100,1,0.011560736543535746,0.08444868457578368
1984-07-02 00:00:00,1,0.04800471055965971,1985-01-01,0.0,90.0,0.0,180.0,100,200,0.011560736543535746,0.08444868457578368
1985-07-02 12:00:00,0,0.04972978094529481,1985-01-01,0.0,-90.0,0.0,-180.0,100,1,0.01566347134763714,0.08379609054295248
1985-07-02 12:00:00,1,0.04972978094529481,1986-01-01,0.0,90.0,0.0,180.0,100,200,0.01566347134763714,0.08379609054295248
1986-07-02 12:00:00,0,0.09568697528146904,1986-01-01,0.0,-90.0,0.0,-180.0,100,1,0.06440799928540059,0.1269659512775375
1986-07-02 12:00:00,1,0.09568697528146904,1987-01-01,0.0,90.0,0.0,180.0,100,200,0.06440799928540059,0.1269659512775375
1987-07-02 12:00:00,0,0.2430264003542913,1987-01-01,0.0,-90.0,0.0,-180.0,100,1,0.21218551666311808,0.2738672840454645
1987-07-02 12:00:00,1,0.2430264003542913,1988-01-01,0.0,90.0,0.0,180.0,100,200,0.21218551666311808,0.2738672840454645
1988-07-02 00:00:00,0,0.2821517262112735,1988-01-01,0.0,-90.0,0.0,-180.0,100,1,0.24703528937916672,0.31726816304338024
1988-07-02 00:00:00,1,0.2821517262112735,1989-01-01,0.0,90.0,0.0,180.0,100,200,0.24703528937916672,0.31726816304338024
1989-07-02 12:00:00,0,0.17925026296251542,1989-01-01,0.0,-90.0,0.0,-180.0,100,1,0.14449837829073614,0.2140021476342947
1989-07-02 12:00:00,1,0.17925026296251542,1990-01-01,0.0,90.0,0.0,180.0,100,200,0.14449837829073614,0.2140021476342947
1990-07-02 12:00:00,0,0.3605624705470651,1990-01-01,0.0,-90.0,0.0,-180.0,100,1,0.3245522697643245,0.39657267132980567
1990-07-02 12:00:00,1,0.3605624705470651,1991-01-01,0.0,90.0,0.0,180.0,100,200,0.3245522697643245,0.39657267132980567
1991-07-02 12:00:00,0,0.3388965306688428,1991-01-01,0.0,-90.0,0.0,-180.0,100,1,0.3040361690442419,0.37375689229344367
1991-07-02 12:00:00,1,0.3388965306688428,1992-01-01,0.0,90.0,0.0,180.0,100,200,0.3040361690442419,0.37375689229344367
1992-07-02 00:00:00,0,0.12489679441562693,1992-01-01,0.0,-90.0,0.0,-180.0,100,1,0.09088206649999983,0.15891152233125402
1992-07-02 00:00:00,1,0.12489679441562693,1993-01-01,0.0,90.0,0.0,180.0,100,200,0.09088206649999983,0.15891152233125402
1993-07-02 12:00:00,0,0.165658463912318,1993-01-01,0.0,-90.0,0.0,-180.0,100,1,0.12817312152079,0.20314380630384601
1993-07-02 12:00:00,1,0.165658463912318,1994-01-01,0.0,90.0,0.0,180.0,100,200,0.12817312152079,0.20314380630384601
1994-07-02 12:00:00,0,0.2335497683989464,1994-01-01,0.0,-90.0,0.0,-180.0,100,1,0.19841293579695174,0.26868660100094105
1994-07-02 12:00:00,1,0.2335497683989464,1995-01-01,0.0,90.0,0.0,180.0,100,200,0.19841293579695174,0.26868660100094105
1995-07-02 12:00:00,0,0.3768661578390274,1995-01-01,0.0,-90.0,0.0,-180.0,100,1,0.34365576518992985,0.4100765504881249
1995-07-02 12:00:00,1,0.3768661578390274,1996-01-01,0.0,90.0,0.0,180.0,100,200,0.34365576518992985,0.4100765504881249
1996-07-02 00:00:00,0,0.2766894137655094,1996-01-01,0.0,-90.0,0.0,-180.0,100,1,0.2431800413758967,0.3101987861551221
1996-07-02 00:00:00,1,0.2766894137655094,1997-01-01,0.0,90.0,0.0,180.0,100,200,0.2431800413758967,0.3101987861551221
1997-07-02 12:00:00,0,0.4223085141617986,1997-01-01,0.0,-90.0,0.0,-180.0,100,1,0.39009083506705905,0.45452619325653815
1997-07-02 12:00:00,1,0.4223085141617986,1998-01-01,0.0,90.0,0.0,180.0,100,200,0.39009083506705905,0.45452619325653815
1998-07-02 12:00:00,0,0.5773164786589446,1998-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5430441677892217,0.6115887895286676
1998-07-02 12:00:00,1,0.5773164786589446,1999-01-01,0.0,90.0,0.0,180.0,100,200,0.5430441677892217,0.6115887895286676
1999-07-02 12:00:00,0,0.32448496171484675,1999-01-01,0.0,-90.0,0.0,-180.0,100,1,0.2928347502178803,0.3561351732118132
1999-07-02 12:00:00,1,0.32448496171484675,2000-01-01,0.0,90.0,0.0,180.0,100,200,0.2928347502178803,0.3561351732118132
2000-07-02 00:00:00,0,0.3310847826723347,2000-01-01,0.0,-90.0,0.0,-180.0,100,1,0.2982278813561636,0.3639416839885058
2000-07-02 00:00:00,1,0.3310847826723347,2001-01-01,0.0,90.0,0.0,180.0,100,200,0.2982278813561636,0.3639416839885058
2001-07-02 12:00:00,0,0.4892803511078694,2001-01-01,0.0,-90.0,0.0,-180.0,100,1,0.4580683101019871,0.5204923921137516
2001-07-02 12:00:00,1,0.4892803511078694,2002-01-01,0.0,90.0,0.0,180.0,100,200,0.4580683101019871,0.5204923921137516
2002-07-02 12:00:00,0,0.5434664948301188,2002-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5127818431659401,0.5741511464942974
2002-07-02 12:00:00,1,0.5434664948301188,2003-01-01,0.0,90.0,0.0,180.0,100,200,0.5127818431659401,0.5741511464942974
2003-07-02 12:00:00,0,0.5441701770073955,2003-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5112426426495362,0.5770977113652547
2003-07-02 12:00:00,1,0.5441701770073955,2004-01-01,0.0,90.0,0.0,180.0,100,200,0.5112426426495362,0.5770977113652547
2004-07-02 00:00:00,0,0.4673707234956759,2004-01-01,0.0,-90.0,0.0,-180.0,100,1,0.4343383249534124,0.5004031220379394
2004-07-02 00:00:00,1,0.4673707234956759,2005-01-01,0.0,90.0,0.0,180.0,100,200,0.4343383249534124,0.5004031220379394
2005-07-02 12:00:00,0,0.6068625634186715,2005-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5757053163521418,0.6380198104852012
2005-07-02 12:00:00,1,0.6068625634186715,2006-01-01,0.0,90.0,0.0,180.0,100,200,0.5757053163521418,0.6380198104852012
2006-07-02 12:00:00,0,0.5725526949229011,2006-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5419729931449329,0.6031323967008693
2006-07-02 12:00:00,1,0.5725526949229011,2007-01-01,0.0,90.0,0.0,180.0,100,200,0.5419729931449329,0.6031323967008693
2007-07-02 12:00:00,0,0.5917013318288727,2007-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5613531755332442,0.6220494881245013
2007-07-02 12:00:00,1,0.5917013318288727,2008-01-01,0.0,90.0,0.0,180.0,100,200,0.5613531755332442,0.6220494881245013
2008-07-02 00:00:00,0,0.46564984290898326,2008-01-01,0.0,-90.0,0.0,-180.0,100,1,0.4326573201286308,0.49864236568933573
2008-07-02 00:00:00,1,0.46564984290898326,2009-01-01,0.0,90.0,0.0,180.0,100,200,0.4326573201286308,0.49864236568933573
2009-07-02 12:00:00,0,0.5967816496877058,2009-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5652556218342831,0.6283076775411284
2009-07-02 12:00:00,1,0.5967816496877058,2010-01-01,0.0,90.0,0.0,180.0,100,200,0.5652556218342831,0.6283076775411284
2010-07-02 12:00:00,0,0.680371449070858,2010-01-01,0.0,-90.0,0.0,-180.0,100,1,0.6490760040607797,0.7116668940809363
2010-07-02 12:00:00,1,0.680371449070858,2011-01-01,0.0,90.0,0.0,180.0,100,200,0.6490760040607797,0.7116668940809363
2011-07-02 12:00:00,0,0.5376977234737116,2011-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5060011615126252,0.569394285434798
2011-07-02 12:00:00,1,0.5376977234737116,2012-01-01,0.0,90.0,0.0,180.0,100,200,0.5060011615126252,0.569394285434798
2012-07-02 00:00:00,0,0.5776070758900136,2012-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5448552684637434,0.6103588833162837
2012-07-02 00:00:00,1,0.5776070758900136,2013-01-01,0.0,90.0,0.0,180.0,100,200,0.5448552684637434,0.6103588833162837
2013-07-02 12:00:00,0,0.6235753645292125,2013-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5884837946961613,0.6586669343622636
2013-07-02 12:00:00,1,0.6235753645292125,2014-01-01,0.0,90.0,0.0,180.0,100,200,0.5884837946961613,0.6586669343622636
2014-07-02 12:00:00,0,0.6728716503482782,2014-01-01,0.0,-90.0,0.0,-180.0,100,1,0.6389048468333441,0.7068384538632123
2014-07-02 12:00:00,1,0.6728716503482782,2015-01-01,0.0,90.0,0.0,180.0,100,200,0.6389048468333441,0.7068384538632123
2015-07-02 12:00:00,0,0.825114384805659,2015-01-01,0.0,-90.0,0.0,-180.0,100,1,0.791287088622466,0.858941680988852
2015-07-02 12:00:00,1,0.825114384805659,2016-01-01,0.0,90.0,0.0,180.0,100,200,0.791287088622466,0.858941680988852
2016-07-02 00:00:00,0,0.9329271183140792,2016-01-01,0.0,-90.0,0.0,-180.0,100,1,0.9017635656735956,0.9640906709545627
2016-07-02 00:00:00,1,0.9329271183140792,2017-01-01,0.0,90.0,0.0,180.0,100,200,0.9017635656735956,0.9640906709545627
2017-07-02 12:00:00,0,0.8451742654577374,2017-01-01,0.0,-90.0,0.0,-180.0,100,1,0.8147747634669738,0.8755737674485011
2017-07-02 12:00:00,1,0.8451742654577374,2018-01-01,0.0,90.0,0.0,180.0,100,200,0.8147747634669738,0.8755737674485011
2018-07-02 12:00:00,0,0.7626540334277001,2018-01-01,0.0,-90.0,0.0,-180.0,100,1,0.7310520095830787,0.7942560572723215
2018-07-02 12:00:00,1,0.7626540334277001,2019-01-01,0.0,90.0,0.0,180.0,100,200,0.7310520095830787,0.7942560572723215
2019-07-02 12:00:00,0,0.8910725986747502,2019-01-01,0.0,-90.0,0.0,-180.0,100,1,0.8567872749948282,0.9253579223546722
2019-07-02 12:00:00,1,0.8910725986747502,2020-01-01,0.0,90.0,0.0,180.0,100,200,0.8567872749948282,0.9253579223546722
2020-07-02 00:00:00,0,0.922793793360747,2020-01-01,0.0,-90.0,0.0,-180.0,100,1,0.8882120590674741,0.9573755276540198
2020-07-02 00:00:00,1,0.922793793360747,2021-01-01,0.0,90.0,0.0,180.0,100,200,0.8882120590674741,0.9573755276540198
2021-07-02 12:00:00,0,0.7618559078178418,2021-01-01,0.0,-90.0,0.0,-180.0,100,1,0.7254433567513446,0.7982684588843391
2021-07-02 12:00:00,1,0.7618559078178418,2022-01-01,0.0,90.0,0.0,180.0,100,200,0.7254433567513446,0.7982684588843391
2022-07-02 12:00:00,0,0.8012841275775835,2022-01-01,0.0,-90.0,0.0,-180.0,100,1,0.7652511274375957,0.8373171277175713
2022-07-02 12:00:00,1,0.8012841275775835,2023-01-01,0.0,90.0,0.0,180.0,100,200,0.7652511274375957,0.8373171277175713
2023-07-02 12:00:00,0,0.7755153000918614,2023-01-01,0.0,-90.0,0.0,-180.0,100,1,0.5222811763113141,1.0287494238724086
2023-07-02 12:00:00,1,0.7755153000918614,2024-01-01,0.0,90.0,0.0,180.0,100,200,0.5222811763113141,1.0287494238724086
